mturk_id,ip,phrase,dimension,rating_value,time
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",an assailant is,evaluative,-4.3,4.0383539
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",an activist is,evaluative,1,5.0336094
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",a volunteer is,evaluative,4.3,3.0969098
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",a midwife is,evaluative,4.3,3.3078759
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",a bellhop is,evaluative,0,4.478147
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",a peasant is,evaluative,0,3.5765646
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",a leftist is,evaluative,0,8.2949286
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",a researcher is,evaluative,2,5.1764126
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",a skater is,evaluative,0,9.3520422
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",a rapper is,evaluative,0,.050434828
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being brave is,evaluative,4.3,2.736644
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being skilled is,evaluative,4.3,2.4504263
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being good is,evaluative,4.3,2.4872508
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being unruly is,evaluative,-4.3,2.4594367
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being pale is,evaluative,0,3.7376657
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being enlightened is,evaluative,4.3,2.240047
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being scornful is,evaluative,-4.3,2.458925
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being naughty is,evaluative,-4.3,2.2588849
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being bubbly is,evaluative,2,4.0168157
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being cranky is,evaluative,-4.3,2.2359462
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being aroused is,evaluative,0,4.9477978
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",feeling calm is,evaluative,1,3.5669253
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being maniacal is,evaluative,-2,3.2636735
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being practical is,evaluative,1,2.9036405
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",feeling terrified is,evaluative,-4.3,3.3589027
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being supportive is,evaluative,4.3,2.5063252
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being disgruntled is,evaluative,-4.3,2.3024771
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being perky is,evaluative,0,3.7511952
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being hopeful is,evaluative,4.3,2.3180707
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being pleasant is,evaluative,4.3,2.2618198
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being overweight is,evaluative,-1,5.9473095
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being needy is,evaluative,-4.3,2.2087867
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being phobic is,evaluative,0,4.0011525
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being motivated is,evaluative,4.3,2.056284
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being solitary is,evaluative,0,3.5688801
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being personable is,evaluative,4.3,3.342752
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being angelic is,evaluative,4.3,2.1082492
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being seductive is,evaluative,0,2.5576849
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being fearless is,evaluative,2,3.5210395
AVFHRN0S32V2H,"107.185.191.76, 172.16.2.220, 172.16.17.70",being inspiring is,evaluative,4.3,3.6019669
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to wink at someone is,activity,-3,8.156497
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to outperform someone is,activity,1.4,9.5686369
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to crave someone is,activity,-3,3.6105545
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to entreat someone is,activity,-1,8.9013147
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to hail someone is,activity,3,4.3421102
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to exorcise someone is,activity,3.2,5.3780251
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to socialize with someone is,activity,1.9,5.6696029
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to spit on someone is,activity,2.9,4.4518161
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to hustle someone is,activity,-0.4,7.0920892
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to pummel someone is,activity,4.3,3.68859
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to compel someone is,activity,0.8,8.178483
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to thwart someone is,activity,1.7,2.7468388
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to squeeze someone is,activity,-1.5,3.3515942
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to stab someone is,activity,3.1,2.7416694
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to promote someone is,activity,1,2.7418017
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to attract someone is,activity,-1.8,3.0027256
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to enlighten someone is,activity,0.6,2.6528475
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to wheedle someone is,activity,-0.1,3.1347885
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to validate someone is,activity,1,6.5348525
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to neutralize someone is,activity,2.8,2.938983
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to scream at someone is,activity,4.2,2.9036012
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to dazzle someone is,activity,0.8,10.699984
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to maim someone is,activity,3.1,3.2519071
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to goad someone is,activity,1.7,2.7230182
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to terrify someone is,activity,3,2.9387639
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to gaslight someone is,activity,-1.5,3.8423767
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to nurture someone is,activity,-0.9,3.8529069
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to look at someone is,activity,-2.1,5.1441827
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to empathize with someone is,activity,-1.9,2.7994452
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to rebuke someone is,activity,-1.9,4.8559828
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to sicken someone is,potency,-0.9,3.6385365
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to strike someone is,potency,2.9,3.2829726
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to cherish someone is,potency,-1.5,2.8979523
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to spit on someone is,potency,1.6,3.3944609
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to tutor someone is,potency,2.1,9.9512262
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to repay someone is,potency,-1.4,4.2538214
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to slam someone is,potency,3,2.6737094
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to befuddle someone is,potency,0.9,2.9046197
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to undercut someone is,potency,1.8,3.1385419
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to summon someone is,potency,2.4,2.9555995
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to follow someone is,potency,-1.7,3.2822487
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to maim someone is,potency,3.7,2.6370707
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to weaken someone is,potency,3.3,2.7152493
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to strongarm someone is,potency,2.7,2.6730978
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to fetch someone is,potency,-2.9,3.0616953
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to perplex someone is,potency,2.5,2.860625
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to corner someone is,potency,2.7,2.5827467
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to enlighten someone is,potency,2,9.2126017
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to blackmail someone is,potency,2.3,6.9105635
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to mesmerize someone is,potency,1.7,3.919163
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to dump someone is,potency,2.9,2.8627691
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to curse someone is,potency,2.7,2.6452136
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to restrict someone is,potency,2.7,4.2991414
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to backstab someone is,potency,2,2.9044065
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to dismiss someone is,potency,2.7,2.4823151
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to wrong someone is,potency,2.1,3.168154
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to gaslight someone is,potency,2.4,3.7624223
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to oversee someone is,potency,1.9,3.1739519
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to prod someone is,potency,1.9,2.9716227
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to pummel someone is,potency,3.4,2.7944393
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to capture someone is,activity,3.2,4.2311296
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to perplex someone is,activity,-1.5,4.093504
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to baffle someone is,activity,-2,2.7448416
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to backstab someone is,activity,-1.9,3.1427484
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to satisfy someone is,activity,-0.5,3.8685405
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to dodge someone is,activity,1,3.1359496
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to want someone is,activity,-3.1,2.7484386
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to impose upon someone is,activity,-1,4.0059342
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to oversee someone is,activity,-1.9,3.0350416
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to stab someone is,activity,2.9,2.8651748
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to blackmail someone is,activity,-1,5.2454414
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to squeeze someone is,activity,0.8,3.7078602
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to violate someone is,activity,-0.4,5.9806333
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to corner someone is,activity,2.8,4.4091625
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to scream at someone is,activity,4.1,2.7909575
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to gaslight someone is,activity,-2.8,3.0721052
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to brutalize someone is,activity,3.9,2.4565995
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to shun someone is,activity,-0.9,2.9381723
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to wrong someone is,activity,0.8,2.8172457
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to portray someone is,activity,-0.9,3.490819
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to convict someone is,activity,-0.7,4.5874834
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to carry someone is,activity,2,2.4656348
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to dump someone is,activity,-1,4.0423799
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to empower someone is,activity,1.3,4.4913988
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to recruit someone is,activity,0.5,3.9261105
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to curse someone is,activity,-0.4,6.0126967
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to ravish someone is,activity,2.4,3.0965827
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to cherish someone is,activity,-1.9,2.6326602
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to sabotage someone is,activity,-1.2,3.4493191
A2WTNZHRALOHX8,"75.67.180.186, 172.16.9.238, 172.16.29.170",to eliminate someone is,activity,2.9,3.3096986
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being abusive is,potency,2.1,16.335855
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being despicable is,potency,1.9,11.349346
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being motivated is,potency,3,12.616089
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being alienated is,potency,3,.10694265
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being feeble is,potency,-3.9,8.8391552
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being nerdy is,potency,1.2,5.4347992
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being plump is,potency,-1.5,5.2901044
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being stubborn is,potency,2.8,5.1035118
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being wicked is,potency,1.9,3.8582556
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being angelic is,potency,0.8,7.7960024
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being rigid is,potency,2.6,3.8708534
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being wonderful is,potency,3,3.7464995
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being enlightened is,potency,3.1,3.6802714
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being seductive is,potency,2.2,3.9076564
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being snobbish is,potency,1.1,4.5064301
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being sinister is,potency,1.9,3.8287644
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being elitist is,potency,1.1,3.5062492
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being intelligent is,potency,2.4,3.9808886
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being stern is,potency,1,3.4701166
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being sober is,potency,1.9,3.0631454
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being girly is,potency,-1.9,4.4729466
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being open is,potency,-0.9,5.5102668
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being bossy is,potency,2,2.7655046
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being sassy is,potency,1.9,2.8784268
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being abnormal is,potency,-1.9,8.1270571
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being scary is,potency,-1.9,.038481951
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being unpleasant is,potency,-1,5.2398009
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being mysterious is,potency,1.3,3.8999186
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being privileged is,potency,2.5,4.6904197
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being cuddly is,potency,1,4.1418433
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being intimidating is,evaluative,2.4,3.7336452
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",feeling terrified is,evaluative,-4,4.2958083
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being perverted is,evaluative,-2,4.460865
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being unruly is,evaluative,-1.2,3.9745119
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being sober is,evaluative,1.4,3.6149147
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being angelic is,evaluative,1,3.1580861
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being good is,evaluative,0.8,4.0415139
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being needy is,evaluative,-3,3.2144566
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being obese is,evaluative,-1.6,4.03441
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being brilliant is,evaluative,3.1,5.5544605
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being modest is,evaluative,-1.9,4.372479
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being idealistic is,evaluative,-1.9,4.2174368
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being fearless is,evaluative,3.3,3.0322385
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being bizarre is,evaluative,-2.4,2.8948791
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being wary is,evaluative,-2.8,3.1804783
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being girly is,evaluative,-1.5,2.9023802
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being whimsical is,evaluative,0.9,3.7248077
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being abnormal is,evaluative,-1.2,2.6493571
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being effective is,evaluative,1.8,3.3522961
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being frantic is,evaluative,-2.2,4.7280903
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being funny is,evaluative,1.1,3.2869339
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",feeling miserable is,evaluative,-2.8,3.9491661
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being sympathetic is,evaluative,-1.4,3.8004329
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being welcoming is,evaluative,0.9,3.8082554
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being frightened is,evaluative,-3,3.0453112
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being phobic is,evaluative,-3.4,2.8751972
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being wacky is,evaluative,0.9,3.3204005
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being ugly is,evaluative,-2.1,3.9967873
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being sweaty is,evaluative,-2.2,3.8629224
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being unethical is,evaluative,0.8,3.3492599
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",feeling terrified is,potency,-3.8,4.2174969
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being capable is,potency,2.1,3.0273788
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being sketchy is,potency,-1.1,2.9078834
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being active is,potency,1.6,3.6047275
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being hateful is,potency,-1,5.0151029
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being supportive is,potency,1,8.1686211
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being rigid is,potency,1.1,4.151299
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being inspiring is,potency,1.6,3.7211692
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being maniacal is,potency,-1,4.7862697
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being goofy is,potency,0.5,4.384923
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being hopeful is,potency,-1.3,7.3292813
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being solitary is,potency,-2.6,4.3980784
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being scornful is,potency,0.7,5.1724067
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",feeling obligated is,potency,-2.1,5.6303797
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being attentive is,potency,1.7,3.7583795
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being nerdy is,potency,0.8,2.5382817
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being bizarre is,potency,-1.7,3.1374898
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being sassy is,potency,0.9,4.0767245
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being civilized is,potency,0.4,5.9456897
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being needy is,potency,-2.3,3.612494
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",feeling worried is,potency,-3.2,3.5437062
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being classy is,potency,1.8,3.6277616
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being creepy is,potency,-0.8,3.2401123
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being elitist is,potency,0.8,2.6022739
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being ugly is,potency,-1.9,2.8996637
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",feeling hopeless is,potency,-4.3,3.8443224
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being conscientious is,potency,0.4,3.7160177
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being whimsical is,potency,0.9,3.0545483
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being sweaty is,potency,-1.9,2.7813916
A312KFQ78WB3A4,"63.155.99.162, 172.16.7.175, 172.16.29.170",being funny is,potency,0.9,2.6730692
A37WDOIQH6JM6V,"98.230.235.40, 172.16.7.175, 172.16.29.170",to want someone is,potency,-2,9.9290581
A37WDOIQH6JM6V,"98.230.235.40, 172.16.7.175, 172.16.29.170",to weaken someone is,potency,2,7.5493126
A37WDOIQH6JM6V,"98.230.235.40, 172.16.7.175, 172.16.29.170",to wheedle someone is,potency,2,6.4550304
